issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
ipython/ipython#10170,4,182,19,0,0,0.0013809220310176333,0.0004054533475242005,13,0,14,1,0
ipython/ipython#10174,6,85,9,0,0,0.00010619093129446746,0,1,1,1,1,1
ipython/ipython#1017,6,36,4,0,1,0.4550898203592814,0.15365239294710328,75,4,464,16,0
ipython/ipython#10187,3,41,3,0,0,0.00010605578534309046,0,1,0,1,0,0
ipython/ipython#10188,4,39,2,0,0,0.008483563096500531,0,1040,180,1407,289,0
ipython/ipython#1018,4,68,7,0,0,0.011964107676969093,0.009349154980222941,16,0,19,0,0
ipython/ipython#10192,8,77,11,1,0,0.00021199915200339198,0,2,0,4,0,0
ipython/ipython#10194,5,8,0,0,0,0.005404832556167868,0.003847906435117209,39,1,55,4,0
ipython/ipython#10196,5,10,4,0,0,0.33746556473829203,0.11289424391231712,896,113,3240,515,0
ipython/ipython#10201,6,84,14,0,0,0.0012709171785638637,0,135,43,243,93,0
ipython/ipython#10212,7,10,3,0,0,0.3388700804062632,0.11313499291641368,902,113,3259,516,0
ipython/ipython#10214,4,127,4,1,0,0.00010577533319229955,0,1,0,1,0,0
ipython/ipython#10218,1,19,0,0,3,0.33897229858321,0.11315696292174617,903,113,3262,516,0
ipython/ipython#10222,3,105,9,0,0,0.0001056859015007398,0,1,0,1,0,0
ipython/ipython#10229,5,1720,110,2,6,0.0015844512517164888,0.0004044489383215369,14,0,16,1,0
ipython/ipython#1022,6,13,1,0,0,0.42147117296222664,0.16857551896921977,142,5,441,12,0
ipython/ipython#10230,5,137,7,0,0,0.00021123785382340515,0,6,1,7,1,0
ipython/ipython#10232,3,97,11,0,0,0.00010559662090813094,0,1,0,1,0,0
ipython/ipython#10234,8,356,33,0,0,0.00010558547143912998,0,1,0,2,0,0
ipython/ipython#10236,4,74,12,0,0,0.0004222972972972973,0,12,1,14,2,0
ipython/ipython#10238,5,278,30,3,0,0.00010555203715431708,0.0,1,1,1,1,1
ipython/ipython#10242,4,62,10,0,0,0.008546106773580925,0,1054,180,1432,294,0
ipython/ipython#10243,5,66,4,0,0,0.33885430952632134,0.11324473192177473,907,113,3269,516,0
ipython/ipython#10246,4,62,13,0,0,0.0001054629824931449,0,1,0,1,0,0
ipython/ipython#10247,7,93,17,1,1,0.00031635558367605187,0,244,126,690,338,0
ipython/ipython#10248,5,75,6,0,0,0.00010544074230282581,0,1,0,1,0,0
ipython/ipython#1024,3,25,2,0,0,0.01488095238095238,0.0046411995715815784,16,0,19,0,0
ipython/ipython#10252,4,56,9,0,0,0.00010540739959945188,0,1,0,1,0,0
