issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
pandas-dev/pandas#8537,7,119,13,0,0,0.0021413276231263384,0.0014250427512825384,18,3,18,3,0
pandas-dev/pandas#8538,7,9,1,0,0,0.15760675627453313,0.25612768383051493,1215,169,1338,206,0
pandas-dev/pandas#8539,4,94,3,0,0,0.00011893434823977165,0,3,0,3,0,0
pandas-dev/pandas#853,7,119,2,0,0,0.06096131301289566,0.1213640922768305,52,0,53,1,0
pandas-dev/pandas#8540,5,32,4,0,0,0.00011892020454275182,0,2,0,8,2,0
pandas-dev/pandas#8542,3,85,4,0,0,0.00011889192723814053,0,1,0,1,0,0
pandas-dev/pandas#8543,7,77,0,0,0,0.001783166904422254,0,16,0,16,0,0
pandas-dev/pandas#8546,10,36,5,0,0,0.0004753981459472308,0,4,0,4,0,0
pandas-dev/pandas#854,8,86,0,0,0,0.06206088992974239,0.1213640922768305,53,0,54,1,0
pandas-dev/pandas#8553,5,16,0,0,0,0.002375014843842774,0.000569313976658127,21,6,21,6,0
pandas-dev/pandas#8554,3,40,1,4,0,0.00011873664212776063,0,1,0,1,0,0
pandas-dev/pandas#8555,8,72,7,5,0,0.00023744509082274725,9.48856627763545e-05,3,0,3,0,0
pandas-dev/pandas#8556,4,34,0,0,0,0.201329534662868,0.27659170699307334,1017,45,1712,128,0
pandas-dev/pandas#8558,8,29,2,0,0,0.016377877996676952,0.005597191917275401,138,70,141,70,0
pandas-dev/pandas#8559,6,60,2,1,0,0.00023733238400379733,0,2,0,2,0,0
pandas-dev/pandas#855,5,28,2,0,0,0.6070175438596491,0.7868605817452357,475,7,526,11,0
pandas-dev/pandas#8565,5,13,1,0,0,0.0004743833017077799,0,3,0,4,0,0
pandas-dev/pandas#8568,5,32,2,0,0,0.0005927682276229994,0,5,0,5,0,0
pandas-dev/pandas#8569,9,59,9,0,0,0.0002370791844476055,0,2,0,2,0,0
pandas-dev/pandas#856,8,57,1,0,0,0.6074766355140186,0.7868605817452357,476,7,527,11,0
pandas-dev/pandas#8571,4,23,0,1,0,0.15738326617681916,0.256631299734748,1218,171,1341,208,1
pandas-dev/pandas#8573,7,227,43,0,0,0.00011849745230477545,0,1,0,1,0,0
pandas-dev/pandas#8574,7,110,3,0,0,0.0021327014218009478,0.0012315270935960591,35,0,38,1,0
pandas-dev/pandas#8578,8,54,4,0,0,0.0007105637138796779,0,6,0,6,0,0
pandas-dev/pandas#857,8,11,1,0,0,0.6079346557759626,0.7868605817452357,477,7,528,11,0
pandas-dev/pandas#8580,8,25,4,0,0,0.0008287946957139474,0,7,0,7,0,0
pandas-dev/pandas#8581,4,155,35,0,0,0.00011838522552385462,0,1,0,1,0,0
pandas-dev/pandas#8582,7,74,7,0,0,0.002959280303030303,0.0012307109722616682,27,13,27,13,0
pandas-dev/pandas#8584,10,218,9,2,0,0.023431952662721894,0.02385234264079508,196,38,211,46,0
pandas-dev/pandas#8588,6,35,3,1,0,0.15720369056068134,0.2567887217333712,1219,172,1342,209,1
pandas-dev/pandas#8589,4,241,21,0,2,0.001537551744529864,0.0005676979846721544,13,0,13,0,0
pandas-dev/pandas#858,11,13,1,0,0,0.6083916083916084,0.7868605817452357,478,7,529,11,0
pandas-dev/pandas#8591,6,327,45,0,0,0.00011824524062906468,0,1,0,1,0,0
