issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
apache/incubator-mxnet#10127,4,71,2,0,0,0.0011186819892199736,0.0,10,0,11,0,0
apache/incubator-mxnet#10128,4,445,21,1,0,0.0001016880211511084,0,1,0,1,0,0
apache/incubator-mxnet#1012,4,64,3,0,0,0.009900990099009901,0.00036310820624546115,9,2,12,4,0
apache/incubator-mxnet#10137,6,626,48,1,0,0.003048780487804878,0.006415396952686447,20,3,30,6,0
apache/incubator-mxnet#10142,5,55,2,0,0,0.0002031694433157253,0,3,0,3,0,0
apache/incubator-mxnet#10143,6,23,0,0,0,0.007313357034027425,0.0004008016032064128,22,0,72,1,0
apache/incubator-mxnet#10145,8,677,36,0,0,0.002640398090789073,0.0002672010688042752,10,0,27,2,0
apache/incubator-mxnet#10146,9,114,4,0,0,0.00010154346060113728,0,1,0,1,0,0
apache/incubator-mxnet#10147,5,61,2,0,0,0.0005076657528683116,0.0006680026720106881,5,2,5,2,1
apache/incubator-mxnet#1014,3,44,1,0,0,0.007905138339920948,0,7,0,8,1,0
apache/incubator-mxnet#10152,6,179,10,0,0,0.00010149193139145438,0.0,1,0,1,0,0
apache/incubator-mxnet#10154,9,662,41,0,0,0.0027397260273972603,0.0002671653753673524,11,0,28,2,0
apache/incubator-mxnet#10158,5,649,34,1,0,0.003550055786590932,0.002003740315255143,22,2,36,9,1
apache/incubator-mxnet#10159,5,17,0,0,0,0.004056795131845842,0.0016029922522041143,88,11,143,19,0
apache/incubator-mxnet#10162,6,18,3,0,0,0.0001013890297069857,0,11,0,17,0,0
apache/incubator-mxnet#10166,7,18,4,0,0,0.0003040745996351105,0,4,0,5,0,0
apache/incubator-mxnet#10168,9,125,14,0,0,0.0009121313469139556,0.00040069453719780956,9,0,10,0,0
apache/incubator-mxnet#1016,5,314,4,0,0,0.0019723865877712033,0,2,1,3,2,1
apache/incubator-mxnet#10171,8,123,9,0,0,0.00030395136778115504,0,2,0,3,0,0
apache/incubator-mxnet#10174,4,920,20,1,0,0.0001012965964343598,0,1,0,1,0,0
apache/incubator-mxnet#10175,6,66,1,0,0,0.0008102906917856781,0.0002670940170940171,4,0,8,0,0
apache/incubator-mxnet#1017,8,26,2,0,0,0.05123152709359606,0.003621876131836291,31,2,54,11,0
apache/incubator-mxnet#10182,5,722,89,0,0,0.002024496406518878,0,17,6,34,10,0
apache/incubator-mxnet#10186,9,249,29,0,0,0.009714632665452338,0.0029329422743634183,48,4,99,8,0
apache/incubator-mxnet#10187,6,93,4,0,2,0.00010118385105737125,0,7,0,9,2,0
apache/incubator-mxnet#10188,5,33,0,1,0,0.0035410764872521247,0.0006664001066240171,18,0,35,1,0
apache/incubator-mxnet#10189,4,36,0,0,0,0.043601416287304,0.010662401705984273,162,20,431,59,0
apache/incubator-mxnet#1018,5,27,2,0,0,0.007874015748031496,0,6,1,8,3,0
apache/incubator-mxnet#10191,5,43,1,0,0,0.0008091433195104683,0.00013326226012793177,6,3,8,4,0
apache/incubator-mxnet#10193,9,197,19,0,0,0.00010112245929821013,0,1,0,1,0,0
apache/incubator-mxnet#10194,7,117,3,0,6,0.0016177957532861476,0.0,5,0,17,2,0
apache/incubator-mxnet#10198,3,67,5,0,0,0.00010107135637760258,0,1,0,1,0,0
apache/incubator-mxnet#10203,6,47,9,1,1,0.047176482472977066,0.015173698921868761,137,38,467,127,1
apache/incubator-mxnet#10204,6,22,0,0,0,0.04727272727272727,0.015169660678642715,138,38,468,127,0
apache/incubator-mxnet#10205,6,30,1,1,1,0.047368952631047366,0.015169660678642715,139,39,469,128,1
apache/incubator-mxnet#1020,6,37,2,1,0,0.4931237721021611,0.20043415340086831,159,9,504,121,1
apache/incubator-mxnet#10212,7,25,2,0,1,0.0011103260320985161,0.0002661343978709248,8,0,12,1,0
apache/incubator-mxnet#10217,5,1075,68,1,17,0.010088781275221953,0.0030597312757749103,50,5,103,9,1
apache/incubator-mxnet#10219,4,10,4,0,0,0.0003026023804720597,0,1,0,3,1,0
apache/incubator-mxnet#10223,4,140,13,0,0,0.00010083694665725522,0,1,0,1,0,0
apache/incubator-mxnet#10224,4,38,2,0,0,0.00030248033877797946,0.0,2,0,4,1,0
apache/incubator-mxnet#10226,4,56,9,0,2,0.04395161290322581,0.010904255319148936,165,20,436,59,0
apache/incubator-mxnet#10227,7,172,17,0,1,0.013909888116117326,0.004388297872340426,50,13,138,24,0
apache/incubator-mxnet#1022,10,47,3,0,0,0.00392156862745098,0.0,8,4,17,10,1
apache/incubator-mxnet#10230,6,365,34,1,1,0.00010076582023377671,0,1,0,1,0,0
apache/incubator-mxnet#10233,4,146,21,0,0,0.00020147073637554144,0,1,0,2,0,0
apache/incubator-mxnet#10235,4,31,0,1,1,0.0009064356934233055,0.00039877708361026184,8,0,9,0,0
apache/incubator-mxnet#10237,4,63,0,0,0,0.0002013895881582922,0,2,0,2,0,0
apache/incubator-mxnet#10238,4,51,7,0,2,0.04430124848973017,0.010898458266879319,167,20,440,59,0
apache/incubator-mxnet#10239,8,58,3,0,0,0.0003020235578375113,0,3,0,3,0,0
apache/incubator-mxnet#1023,2,22,0,0,0,0.0019588638589618022,0,2,2,2,2,1
apache/incubator-mxnet#10240,12,2068,89,16,0,0.00010066438494060802,0,2,1,2,1,0
apache/incubator-mxnet#10246,4,1324,15,1,0,0.0006036217303822937,0.0006641870350690755,6,2,6,2,0
apache/incubator-mxnet#10248,6,31,2,0,0,0.00010059350165979277,0,1,0,1,0,0
apache/incubator-mxnet#10249,4,83,5,0,0,0.00010058338362502515,0,1,0,1,0,0
