issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
astropy/astropy#295,3,196,9,0,1,0.7142857142857143,0.3349381017881706,80,19,223,64,1
astropy/astropy#2960,8,792,67,2,1,0.6269323256612848,0.17274779010720331,591,186,1931,658,1
astropy/astropy#2961,4,104,6,0,2,0.6270604395604396,0.17273154677950164,592,186,1932,658,0
astropy/astropy#2962,5,195,6,1,1,0.48300720906282185,0.1149976492712741,210,68,1419,482,0
astropy/astropy#2966,6,24,1,0,0,0.628042509427494,0.17303898543917332,594,186,1938,659,0
astropy/astropy#2973,4,48,7,0,0,0.0010259917920656635,0,5,1,5,1,1
astropy/astropy#2974,6,72,5,2,0,0.0003418803418803419,0.0,1,1,1,1,1
astropy/astropy#2976,3,40,1,0,0,0.01742398360095661,0.0,35,4,51,6,0
astropy/astropy#2977,6,90,8,0,0,0.006489071038251366,0.0021547685965898444,17,2,21,3,0
astropy/astropy#2979,5,98,2,0,0,0.4856655290102389,0.11569783768604325,212,68,1436,488,0
astropy/astropy#2980,6,105,12,0,1,0.09041282838621631,0.009919520868425978,157,57,306,141,1
astropy/astropy#2986,6,45,8,2,3,0.6258086482805584,0.17203698514990193,598,188,1946,663,1
astropy/astropy#2988,7,23,3,0,1,0.6260632868322559,0.17259355799664866,599,188,1948,664,0
astropy/astropy#2989,5,79,2,0,2,0.6261904761904762,0.17259355799664866,600,188,1949,664,0
astropy/astropy#2996,3,21,4,0,0,0.0006786562606040041,0,2,0,2,0,0
astropy/astropy#2997,4,93,7,0,1,0.09023066485753053,0.01010288256557605,158,58,307,142,1
astropy/astropy#2998,6,217,16,0,1,0.09053916581892167,0.010094461937395815,159,58,308,142,0
astropy/astropy#2999,6,119,3,1,0,0.09084745762711864,0.010094461937395815,160,59,309,143,1
astropy/astropy#299,8,115,9,1,0,0.040268456375838924,0.002061855670103093,5,3,12,5,0
astropy/astropy#3000,3,37,0,0,0,0.12639783124364623,0.033892027039540695,148,92,395,212,1
astropy/astropy#3001,3,33,0,0,1,0.014905149051490514,0.006574682841003797,29,16,45,25,0
astropy/astropy#3005,4,71,10,1,0,0.015223274695534507,0.006566170350504023,30,17,46,26,1
astropy/astropy#3006,6,394,34,1,0,0.6276631721339195,0.17475279549025044,604,189,1964,671,1
astropy/astropy#3008,5,20,3,1,0,0.6282527881040892,0.17509691711279307,606,189,1967,672,0
astropy/astropy#3009,5,73,9,0,0,0.011824324324324325,0.0,11,3,37,20,1
astropy/astropy#3010,5,156,17,0,1,0.031746031746031744,0.004797933198007013,44,10,106,40,1
astropy/astropy#3012,5,86,3,2,0,0.2342220722240972,0.09871759387397361,208,81,708,296,1
astropy/astropy#3013,9,758,57,0,0,0.6282051282051282,0.1753690036900369,608,190,1971,674,1
astropy/astropy#3017,4,68,9,0,0,0.012129380053908356,0.0,12,3,38,20,0
astropy/astropy#3018,9,1272,92,2,4,0.23408555069046816,0.10011951824951733,209,81,709,296,0
astropy/astropy#301,12,146,27,0,0,0.0033333333333333335,0,1,0,1,0,0
astropy/astropy#3021,8,166,11,0,0,0.019851951547779273,0.0017416811806765056,15,6,61,30,0
astropy/astropy#3022,8,115,3,0,0,0.627648839556004,0.17596409269945956,611,190,1975,674,0
astropy/astropy#3025,3,126,9,0,0,0.01243279569892473,0.0,13,4,39,21,1
astropy/astropy#3029,4,63,6,0,0,0.48841893252769386,0.11673968601679445,217,69,1468,500,0
