issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#2483,7,67,3,0,0,0.00043252595155709344,0,1,0,3,0,0
nltk/nltk#2484,4,24,13,1,0,0.00043233895373973193,0.0,3,1,4,1,1
nltk/nltk#2488,4,18,5,0,0,0.0017263703064307294,0.00032242463324197966,6,2,7,2,0
nltk/nltk#2489,6,58,4,0,0,0.0004314063848144953,0,1,0,1,0,0
nltk/nltk#248,5,70,8,0,0,0.004032258064516129,0,1,0,1,0,0
nltk/nltk#2490,3,18,2,1,0,0.00043122035360068997,0,1,1,1,1,1
nltk/nltk#2491,10,107,5,0,0,0.0004310344827586207,0,1,0,1,0,0
nltk/nltk#2492,6,47,10,0,0,0.00043084877208099956,0,1,0,1,0,0
nltk/nltk#2498,4,167,17,0,0,0.00043010752688172043,0,3,0,7,1,0
nltk/nltk#2499,3,60,0,0,0,0.0004299226139294927,0,1,0,1,0,0
nltk/nltk#249,5,82,12,0,0,0.004016064257028112,0,1,0,1,0,0
nltk/nltk#24,6,18,8,0,0,0.08333333333333333,0.014059753954305799,1,0,2,0,0
nltk/nltk#2501,8,50,2,0,0,0.0008594757198109154,0,5,1,9,2,0
nltk/nltk#2505,1,29,10,0,0,0.002574002574002574,0.0027287319422150884,4,1,6,2,0
nltk/nltk#2507,6,21,4,0,0,0.2940420060008573,0.12367661212704524,220,20,701,55,0
nltk/nltk#2509,5,1,0,1,0,0.558458244111349,0.2813401731324142,157,2,1304,47,0
nltk/nltk#250,8,150,10,0,0,0.004,0,1,1,1,1,1
nltk/nltk#2517,11,10,2,0,0,0.00042716787697565144,0,1,0,1,0,0
nltk/nltk#2518,3,20,4,0,0,0.0004269854824935952,0,1,0,1,0,0
nltk/nltk#2519,6,96,5,0,0,0.0004268032437046522,0,1,0,1,0,0
nltk/nltk#251,5,131,0,0,0,0.00398406374501992,0,1,0,1,0,0
nltk/nltk#2520,4,16,4,0,0,0.0004266211604095563,0,1,0,1,0,0
nltk/nltk#2521,6,210,27,0,0,0.00042643923240938164,0,7,2,7,2,0
nltk/nltk#2523,2,82,13,0,0,0.00042625745950554135,0,1,0,1,0,0
